,Childhood_Obesity,Incapacity_Benefit,Unemployment,Crime,Deliberate_Fires,GCSE_points,Unauthorised_School_Absence,Dependent_children,Public_Transport_Access,Greespace_Access,Greenspace_Surface_Area,Binned_Median_Greenspace,Ranked_Greenspace,Borough_Barking and Dagenham,Borough_Barnet,Borough_Bexley,Borough_Brent,Borough_Bromley,Borough_Camden,Borough_City of London,Borough_Croydon,Borough_Ealing,Borough_Enfield,Borough_Greenwich,Borough_Hackney,Borough_Hammersmith and Fulham,Borough_Haringey,Borough_Harrow,Borough_Havering,Borough_Hillingdon,Borough_Hounslow,Borough_Islington,Borough_Kensington and Chelsea,Borough_Kingston upon Thames,Borough_Lambeth,Borough_Lewisham,Borough_Merton,Borough_Newham,Borough_Redbridge,Borough_Richmond upon Thames,Borough_Southwark,Borough_Sutton,Borough_Tower Hamlets,Borough_Waltham Forest,Borough_Wandsworth,Borough_Westminster,Total_Greenspace_High,Total_Greenspace_Low,Total_Greenspace_Medium
10,-2.453236938848777,-0.8333657826342823,-0.8370453712632197,-0.4098933028131706,-0.6293806341096537,-0.3236821592922873,-1.4899832599650407,-0.9402940747310365,-0.5427324515746796,-0.8144833152476939,1.4562241945800394,1.7264562222666409,1.584280568411019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,1.3957032635468845,0.6281822536656135,2.6590252967026045,-0.3862057078838808,0.998454700042335,-0.7275281111601603,1.3715186364265697,0.8931688954624118,0.5690429959374593,-0.17579152271810572,-0.6702183213445427,-0.03407378317690861,0.07443813065714981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12,1.7487069356562024,1.8679627041113671,3.7745520708894915,0.446895595420122,2.8445175323768717,-0.7737072267686419,0.1706200619672477,1.9988954246800312,-0.24127874201277008,0.14574920205492595,-1.4014455896664346,-1.3016553870962637,-1.4354043070967197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13,-0.2740693002053364,1.1524214395280523,0.8074356272502982,0.07201526601151438,0.2397476404291975,-1.8603758230016174,0.7582181604971344,0.898040403971561,-0.6108998698333781,-0.4846160329203822,-0.5357397432623556,-0.03407378317690861,0.07443813065714981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14,0.7557506343426745,-0.20603143870853083,0.5540091592908746,0.5432678586737348,1.2653487164935806,0.13061113234301028,0.26746383351465114,0.4695045475501216,-0.4983303790520879,0.3383131899578711,1.4562241945800394,1.7264562222666409,1.584280568411019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15,-1.2843988502947794,0.09765696511874199,-0.7165271702126627,-1.0443672003149527,-0.34612223523330043,0.6699098976487821,-0.902385161435154,-0.6555217844448182,-1.0356693738866805,1.8072868039955714,2.179046551771794,1.7264562222666409,1.584280568411019,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16,-0.7727565963016171,0.2544175456421924,-0.22016736059154693,0.9836425604625477,-0.12430674844208206,-0.11937915554655949,0.5282884697680487,-0.38569169787712954,-0.37827617706512523,-0.5061600352035868,-0.7878870771664563,-1.3016553870962637,-1.4354043070967197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,1.2322952440167776,-0.9709898059560506,0.7653830806451907,1.163469049035108,1.0308607696678571,-0.8674797808897464,1.1964186013108529,-0.06331405562183241,0.711196659151972,-1.64187298318497,0.43922994783350017,-0.03407378317690861,0.07443813065714981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,0.03239977625144129,0.13895139719580682,0.12720705686770722,-0.9400741144318897,0.2200658083663423,-0.007753791638645679,0.1367828911684735,0.10814227260504213,-1.2902545210276852,2.3308215566055623,1.1536473938951186,1.7264562222666409,1.584280568411019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19,0.6104402699172895,-1.5781383831649938,-0.992070236580491,-1.139766720482177,-0.5527535548429173,0.9453044173777619,-1.1223965929914215,-1.367567504624217,-0.8303569946140877,1.0305362720057292,0.229107169580083,-0.03407378317690861,0.07443813065714981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20,0.07879901029285347,0.1317391002612604,-0.39676811682720686,-0.8805282107113163,1.0506928286741408,-1.4880696658340031,-0.26369157607658145,0.08941235239661374,-0.7271763645489012,1.0066191215265141,2.3051202187238444,1.7264562222666409,1.584280568411019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21,-1.5512505468256446,-0.7378671239708783,-0.751603176303124,0.29911545616615876,-0.6326201922236301,0.4199993896500207,-1.5155310033793836,-1.2797962199688706,-0.6677840184472589,-1.1927433189023102,0.7334018373882842,-0.03407378317690861,0.07443813065714981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,0.36267484185718496,-1.0375759118268617,0.7843712379035597,0.006802678587076665,-0.5727907857193205,-0.02284721001618761,0.6372047955605742,-0.15680357187586977,-0.3199849509811064,-1.512850896435015,0.43922994783350017,-0.03407378317690861,0.07443813065714981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,-1.134095777648881,-0.23332500720128302,-0.6804876120332475,-1.0795018778933871,1.5256657899593538,0.056070121018677935,-0.26369157607658145,-0.563112233292337,-1.417371118664377,1.6265367822790526,0.43922994783350017,-0.03407378317690861,0.07443813065714981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,0.42533413757098953,-0.8909060641367088,1.0836652822048203,0.17746639312751958,0.5079853664344184,0.3909424672077004,0.5361951981074166,0.006342542079755367,0.11440612777827816,-0.44397062433982154,0.43922994783350017,-0.03407378317690861,0.07443813065714981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,-1.3611131108503587,-0.9450065057987348,-1.2981189480273223,-0.8385950122018718,-0.25541410057382763,1.468041222076857,-2.1286768453236133,-1.446726484392974,0.09481463865213767,0.17562477361185702,0.229107169580083,-0.03407378317690861,0.07443813065714981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,-0.01878317971738199,1.571227462806501,0.0013445315141405094,0.22348275734559703,1.7738342785076247,-0.7951148308057787,0.4771929829393628,0.6626294930041159,-1.0560019651679888,-0.08811275457844883,2.179046551771794,1.7264562222666409,1.584280568411019,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27,-2.2045408524405725,-0.8596017583918727,-1.254154902321454,-0.769970927263887,-0.6438261895524877,-0.38557805792140504,0.04288134489553363,-1.1203984040180157,0.4470377796179979,-1.0110337527996849,-0.5945741211733124,-0.03407378317690861,0.07443813065714981,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,0.39975013063644754,0.5066131767726543,1.0850362496896786,-0.22087272527807053,5.37483588810765,-0.614546344579486,0.04288134489553363,0.6513623256211667,-1.0584132898587224,-0.917206026192289,0.14505805827871612,-0.03407378317690861,0.07443813065714981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,0.07235453248659413,0.35143281387811953,-0.0005342818884342352,0.16286762836569998,-0.5198445308977159,-0.701107526120957,0.6560271868397632,0.923927176579737,0.3400429306027466,-0.5525775488076107,-1.224942455933564,-1.3016553870962637,-1.4354043070967197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,0.5316646419403279,0.8201673674427176,1.0088826803221997,0.6592884574175959,0.663075703478322,-1.079463658342545,0.7582181604971344,2.045100200256272,-0.1822757936516508,-0.04903803826624114,0.7334018373882842,-0.03407378317690861,0.07443813065714981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31,0.3604148437880848,-1.2720831016820915,-1.507722870449601,0.2961457298389328,-1.0008588998970265,1.7806688922867413,-1.634711855662058,-1.703827178236515,2.2691684680458097,1.21542952051552,-1.409850500796571,-1.3016553870962637,-1.4354043070967197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,0.4376969903996804,1.1411915958273509,2.771958728192393,3.345674793305071,0.33140363193176386,-0.06958320702539139,0.7582181604971344,1.4917832105364293,1.122222916923529,-0.94069299427035,-1.224942455933564,-1.3016553870962637,-1.4354043070967197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,-1.1749415212859298,-0.6430973101633493,-1.1500537134383948,-0.918517406835693,-0.870340505067293,0.44094161099069845,-1.2089580824072688,-0.9334047329333293,-1.184952178150921,-2.0872515319438607,0.229107169580083,-0.03407378317690861,0.07443813065714981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,0.6653803323605612,0.5249526004570119,0.13029762131087902,-1.0810130361393724,0.22450553457821,0.49192687084724,-0.17251325885138027,1.0040783178854609,2.1009610226604183,1.0291890899245448,-0.5945741211733124,-0.03407378317690861,0.07443813065714981,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,0.31261713514379696,-0.29293806099854003,0.3379061105401175,0.026652512763591905,-0.10655099257035433,-0.17803238764549748,0.22155125462607195,0.33011392226210257,-0.3334709307307238,-2.141963957347463,-0.7878870771664563,-1.3016553870962637,-1.4354043070967197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,0.32769825513246326,1.594111033290775,1.2594769117314617,0.06650098906573869,3.4036135598452204,-2.037686630352694,3.5429221926605114,1.263615346875418,-0.44488595140413567,-1.586670209461251,0.43922994783350017,-0.03407378317690861,0.07443813065714981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,-2.453236938848777,-1.0966160336512694,-1.3126184917630812,-0.36911266875876664,-0.6348146903269177,0.5921909873400418,-2.1286768453236133,-1.2534248516143127,-0.5323001151496233,-0.8144833152476939,1.4562241945800394,1.7264562222666409,1.584280568411019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38,-0.25637189399076893,-0.08350201223315323,-0.24702197811454957,0.13583760511190038,-0.775011068512236,0.9761317119191442,-1.0045761350925257,-0.596115644418223,-0.3085441633748533,-0.9535175184652307,0.7334018373882842,-0.03407378317690861,0.07443813065714981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,0.36292083069916437,-1.4085832816130834,-0.8008762251281646,-1.5518286547438098,-0.6264419893629262,0.9343089464626283,-0.9353849485415375,-1.0535136585146174,-1.1168497719375312,-1.2543906197908605,-0.014635253193881112,-0.03407378317690861,0.07443813065714981,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,0.955684609680366,0.38605255860552234,-0.17102697929236488,0.1555551738597966,-0.6498430462713078,-0.24130337808782604,0.12213926956049254,0.33335060854446563,1.70076277934214,-1.1200490890203507,-1.0736540555911036,-1.3016553870962637,-1.4354043070967197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,-2.452684576787228,-0.392542417843705,-0.6034491416859736,-0.24531524065870186,0.12823439042216506,1.5364524784564046,-0.21259608924789564,-0.9980770961776699,-0.4623818034918022,0.749374122124415,-0.5357397432623556,-0.03407378317690861,0.07443813065714981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
42,0.9675307185592225,-0.865959286523718,1.786941969942842,2.2985337431222295,-0.3111435383868419,-0.15033989010004517,-0.6810309370269654,1.1138039444858132,1.2852526481594357,0.9879975245829399,-1.4014455896664346,-1.3016553870962637,-1.4354043070967197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
43,0.6783109494823129,0.48330611698827,0.5810166988391666,0.8806406242723941,0.19109163299003948,-0.6410731582776809,-0.49362126680566754,0.4593033077250262,-0.3784358427001221,0.46392198844403165,-0.08187454223497467,-0.03407378317690861,0.07443813065714981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,-0.5905295091566531,-0.22508309262515586,-0.462395865306786,-0.6546960845051816,-0.3458449391294808,-0.09797155150942262,-0.7746464443634394,-0.7375588349577354,-0.5855823235207711,0.9094368499178761,-0.014635253193881112,-0.03407378317690861,0.07443813065714981,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,-1.0099994931457796,-0.5979405506934397,-1.1738946202198928,-0.8279799570005437,-0.5677953499202771,1.0962004476057017,-1.0812193653355542,-1.089280902099323,-1.3300874783791972,1.0871395091363858,0.01057948019652901,-0.03407378317690861,0.07443813065714981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,-0.6623159374258782,0.6362342550027703,0.31321393359482336,1.3155443674323275,0.0049507071418554705,-1.1762632592061266,1.4991027195130786,-0.008654926377448113,0.4560624480620049,-0.41428570312203306,-0.03984998658429123,-0.03407378317690861,0.07443813065714981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
47,0.2631329831248701,-0.9748588726795351,-0.39257056352734404,-0.9676066063650254,-0.3674468332040006,0.47284702798404965,-0.6072540774199963,-0.598294194709295,-0.611508111017467,-0.5593986008130457,0.2122973473198094,-0.03407378317690861,0.07443813065714981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
